GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,x_final,y_final,z_final,lat,lon,alt
2024-04-13 16:52:48.418699008+00:00,G08,24969741.63675655,4742495.0838559745,8320277.443386479,21184382.127579935,38.0,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G10,-1484806.4786611162,17243767.901013423,20257427.643686507,22814331.150217224,31.4,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G21,15730167.185675908,1725680.1633960055,21884110.070779074,21723637.21912218,46.2,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G27,23123651.71543208,13298959.399084179,-2818182.264265071,22178313.337062147,30.3,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G32,5183942.735005552,25795035.7393261,-3660192.0069928337,23784118.7525969,42.0,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G03,23163651.760395363,-12088337.78006809,4239909.714375249,24117755.64663427,32.1,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G08,24969741.63675655,4742495.0838559745,8320277.443386479,21184382.127579935,31.2,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G28,7943585.227375314,17903376.17848204,18241151.14601626,21279770.407394275,23.5,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:48.418699008+00:00,G32,5183942.735005552,25795035.7393261,-3660192.0069928337,23784118.7525969,24.3,4437463.483576788,3086606.0416289377,3375865.9020483904,32.15945214589097,34.82166053100051,196.32033354348758
2024-04-13 16:52:49.418699008+00:00,G02,14605067.851206942,-5046092.61801074,22066745.799956027,22777911.06557732,45.8,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G03,23163308.319340564,-12087847.609151278,4243083.428747208,24117290.046297967,30.5,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G08,24970606.109045446,4743157.538367928,8317384.942184098,21184606.05572678,36.6,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G10,-1486960.2228882024,17245098.384449817,20256092.723433908,22814725.977548674,34.4,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G21,15730595.644261653,1728306.3755141539,21883683.426144306,21723328.419591904,44.7,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G27,23123262.19569841,13299033.889338138,-2821307.3065422163,22178869.47481986,33.0,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G32,5183715.625519155,25795523.950251702,-3657060.0453343866,23783641.170504823,39.1,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G03,23163308.319340564,-12087847.609151278,4243083.428747208,24117290.046297967,25.9,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G10,-1486960.2228882024,17245098.384449817,20256092.723433908,22814725.977548674,22.1,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G28,7941480.146813606,17902525.117702868,18242903.640659623,21280048.91273307,30.5,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:49.418699008+00:00,G32,5183715.625519155,25795523.950251702,-3657060.0453343866,23783641.170504823,25.8,4437587.573099647,3086621.491929462,3375827.7215704275,32.1586294534029,34.821043909087386,178.95695857940748
2024-04-13 16:52:50.418699008+00:00,G02,14605510.46272406,-5043441.8421125505,22067093.122114487,22777454.465122648,44.4,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G03,23162964.575096644,-12087357.192586495,4246257.051907047,24116824.201658618,32.1,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G08,24971470.29032238,4743819.793200098,8314492.267587179,21184827.331440542,37.5,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G10,-1489113.7496615192,17246428.91034127,20254757.37630932,22815118.990057472,33.4,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G21,15731024.251216784,1730932.4992774883,21883256.338670254,21723028.345170494,40.3,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G27,23122872.332221307,13299108.232443621,-2824432.2901298334,22179464.247359652,37.5,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G28,5183488.506315157,25796011.779072378,-3653928.0304609914,23785515.458958868,38.7,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G32,7939374.819318021,17901674.08703042,18244655.756008435,21280331.292020205,38.8,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G27,23122872.332221307,13299108.232443621,-2824432.2901298334,22179464.247359652,25.2,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:50.418699008+00:00,G28,5183488.506315157,25796011.779072378,-3653928.0304609914,23785515.458958868,29.8,4437117.17853547,3085426.187089871,3376443.2968071275,32.16845796860652,34.81348843750553,19.22796949520707
2024-04-13 16:52:51.418699008+00:00,G02,14605953.240795469,-5040791.05471331,22067439.99437645,22776989.174459543,38.0,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G03,23162620.52773385,-12086866.530379768,4249430.583511134,24116384.113540653,32.1,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G08,24972334.180551745,4744481.848388836,8311599.419638282,21185044.07009768,34.4,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G10,-1491267.058949165,17247759.478638813,20253421.602334123,22815509.036029257,34.9,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G21,15731453.00654093,1733558.5347256484,21882828.808352787,21722725.548515122,38.8,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G27,23122482.124919564,13299182.428463431,-2827557.2155034267,22180045.86243527,41.1,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G28,5183261.373786915,25796499.233417958,-3650795.913413609,23785048.975205276,37.5,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G32,7937269.244930052,17900823.08651585,18246407.492022447,21280618.20836395,40.7,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G03,23162620.52773385,-12086866.530379768,4249430.583511134,24116384.113540653,24.3,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G08,24972334.180551745,4744481.848388836,8311599.419638282,21185044.07009768,23.3,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G10,-1491267.058949165,17247759.478638813,20253421.602334123,22815509.036029257,23.5,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G27,23122482.124919564,13299182.428463431,-2827557.2155034267,22180045.86243527,31.1,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G28,5183261.373786915,25796499.233417958,-3650795.913413609,23785048.975205276,33.4,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:51.418699008+00:00,G32,7937269.244930052,17900823.08651585,18246407.492022447,21280618.20836395,29.1,4437111.0728902295,3085413.8116827453,3376446.9918814683,32.16854416038931,34.813417675289735,20.644965497510775
2024-04-13 16:52:52.418699008+00:00,G02,14606396.185389085,-5038140.256045006,22067786.41671437,22776534.10962403,37.0,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G03,23162276.17721335,-12086375.622380747,4252604.024224063,24115900.53948008,32.5,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G08,24973197.77969822,4745143.703971268,8308706.398378658,21185254.247472957,35.9,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G10,-1493420.1506273318,17249090.089236636,20252085.401586756,22815907.77220948,36.1,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G21,15731881.910214739,1736184.481782427,21882400.83520668,21722421.844448425,35.0,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G27,23122091.573798046,13299256.477443751,-2830682.082449127,22180628.664125692,38.9,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G28,5183034.22965442,25796986.309475694,-3647663.7186882216,23784580.08332164,41.5,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G32,7935163.423631662,17899972.116186023,18248158.84871117,21280901.809166327,40.4,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G08,24973197.77969822,4745143.703971268,8308706.398378658,21185254.247472957,27.6,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G10,-1493420.1506273318,17249090.089236636,20252085.401586756,22815907.77220948,27.0,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G27,23122091.573798046,13299256.477443751,-2830682.082449127,22180628.664125692,35.1,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:52.418699008+00:00,G32,7935163.423631662,17899972.116186023,18248158.84871117,21280901.809166327,29.0,4437096.28098115,3085405.891952578,3376455.829976801,32.16869163605178,34.81343826976899,16.254728315708537
2024-04-13 16:52:53.418699008+00:00,G02,14606839.296559013,-5035489.445824208,22068132.389168005,22776049.93782533,35.0,4437130.597667411,3085414.494758529,3376454.5849723294,32.16852328655181,34.81330544656741,23.238389184964554
